EmployeeID,Name,Department,Role,Tenure,JobSatisfaction,WorkLifeBalance,ManagerSupport,CareerGrowth,StressLevel,AttritionRisk,RiskBand
EMP04021,Diya,IT,IT Support,1.5,2,5,1,5,5,58.0,Medium
EMP04022,Arjun,Operations,Operations Manager,5.3,1,4,5,3,2,48.0,Medium
EMP04023,Neha,HR,HR Manager,3.1,2,2,1,3,3,69.0,Medium
EMP04024,Ishaan,IT,System Admin,9.3,3,3,4,3,3,50.0,Medium
EMP04025,Neha,Customer Support,Support Executive,5.5,3,4,3,3,3,51.0,Medium
EMP04026,Aarav,IT,System Admin,0.4,2,3,2,4,3,58.0,Medium
EMP04027,Aarav,Operations,Operations Executive,5.6,2,4,3,5,4,50.0,Medium
EMP04028,Vivaan,Finance,Financial Analyst,0.0,3,2,4,4,4,52.0,Medium
EMP04029,Rahul,Finance,Accountant,0.8,3,1,4,4,5,58.0,Medium
EMP04030,Vihaan,Finance,Accountant,1.6,2,3,2,2,3,66.0,Medium
EMP04031,Aditya,Finance,Financial Analyst,8.4,5,4,4,1,2,44.0,Medium
EMP04032,Rahul,Marketing,Marketing Analyst,0.8,2,5,5,5,3,36.0,Low
EMP04033,Arjun,Engineering,Tech Lead,0.5,5,1,1,4,4,59.0,Medium
EMP04034,Aarav,Finance,Accountant,1.0,4,4,1,4,1,45.0,Medium
EMP04035,Vihaan,IT,System Admin,1.2,3,4,5,5,2,32.0,Low
EMP04036,Aarav,Engineering,Senior Engineer,8.0,1,3,2,3,5,72.0,High
EMP04037,Arjun,Finance,Financial Analyst,1.6,3,2,5,4,5,51.0,Medium
EMP04038,Diya,Marketing,Marketing Analyst,23.7,2,4,5,3,3,47.0,Medium
EMP04039,Ishaan,Sales,Sales Executive,4.2,3,5,5,2,1,38.0,Low
EMP04040,Arjun,HR,HR Executive,6.6,1,5,3,4,3,52.0,Medium
EMP04041,Neha,Finance,Accountant,0.6,5,4,5,4,4,34.0,Low
EMP04042,Aditya,Finance,Financial Analyst,4.6,3,2,4,1,5,67.0,Medium
EMP04043,Rahul,Engineering,Senior Engineer,9.8,3,4,3,5,1,37.0,Low
EMP04044,Rahul,Operations,Operations Executive,6.8,4,3,5,2,4,49.0,Medium
EMP04045,Aditya,Engineering,Software Engineer,3.1,4,4,2,2,5,61.0,Medium
EMP04046,Ishaan,Engineering,Tech Lead,2.8,4,4,3,3,1,41.0,Medium
EMP04047,Vihaan,Operations,Operations Manager,4.8,1,3,1,4,2,63.0,Medium
EMP04048,Ananya,Operations,Operations Executive,9.2,3,5,5,3,4,43.0,Medium
EMP04049,Ananya,Finance,Accountant,5.7,1,5,3,3,2,53.0,Medium
EMP04050,Ananya,Finance,Financial Analyst,1.8,3,2,1,5,5,63.0,Medium
EMP04051,Ananya,IT,IT Support,6.7,4,1,1,2,2,65.0,Medium
EMP04052,Ananya,Marketing,Marketing Analyst,10.3,1,2,1,1,2,78.0,High
EMP04053,Kabir,Sales,Account Manager,0.0,2,4,5,1,5,61.0,Medium
EMP04054,Kabir,Marketing,Marketing Manager,10.6,2,1,5,3,4,59.0,Medium
EMP04055,Aarav,Finance,Financial Analyst,2.2,5,4,3,5,2,32.0,Low
EMP04056,Aarav,Engineering,Software Engineer,6.1,4,4,3,2,2,48.0,Medium
EMP04057,Kabir,Finance,Financial Analyst,2.9,4,3,3,1,4,61.0,Medium
EMP04058,Vihaan,Finance,Accountant,6.2,5,2,2,5,4,48.0,Medium
EMP04059,Ananya,Finance,Accountant,0.3,2,2,4,4,3,53.0,Medium
EMP04060,Vivaan,Customer Support,Support Lead,1.4,4,2,1,2,4,68.0,Medium
EMP04061,Aditya,Engineering,Tech Lead,7.5,3,5,3,3,4,51.0,Medium
EMP04062,Riya,IT,IT Support,1.3,4,4,4,4,3,39.0,Low
EMP04063,Vihaan,IT,System Admin,3.9,5,5,2,2,1,42.0,Medium
EMP04064,Ananya,IT,IT Support,12.2,2,4,5,1,2,52.0,Medium
EMP04065,Ishaan,Marketing,Marketing Analyst,2.2,1,4,5,4,4,50.0,Medium
EMP04066,Rahul,Sales,Sales Executive,1.8,3,3,5,2,4,53.0,Medium
EMP04067,Vivaan,Customer Support,Support Lead,2.4,2,5,4,2,4,55.0,Medium
EMP04068,Riya,Customer Support,Support Lead,10.4,3,1,5,2,4,59.0,Medium
EMP04069,Ishaan,Finance,Accountant,8.0,5,5,5,2,3,36.0,Low
EMP04070,Rahul,Sales,Sales Executive,3.8,2,4,2,4,4,58.0,Medium
EMP04071,Kabir,Engineering,Senior Engineer,1.5,3,4,5,3,2,40.0,Medium
EMP04072,Diya,Marketing,Marketing Analyst,4.4,4,1,1,4,3,60.0,Medium
EMP04073,Rahul,Finance,Financial Analyst,6.0,1,2,4,3,2,58.0,Medium
EMP04074,Vivaan,Finance,Financial Analyst,4.5,1,2,5,1,3,65.0,Medium
EMP04075,Riya,Engineering,Software Engineer,3.1,2,1,2,2,5,78.0,High
EMP04076,Ishaan,Sales,Sales Executive,8.5,5,4,3,5,1,29.0,Low
EMP04077,Aarav,Operations,Operations Executive,8.9,5,1,4,1,1,50.0,Medium
EMP04078,Rahul,Operations,Operations Manager,0.9,4,2,5,1,3,53.0,Medium
EMP04079,Arjun,Customer Support,Support Executive,3.7,2,3,2,5,2,51.0,Medium
EMP04080,Aditya,HR,HR Executive,2.4,4,4,4,4,4,42.0,Medium
EMP04081,Riya,IT,System Admin,6.1,4,5,4,2,5,50.0,Medium
EMP04082,Aditya,IT,System Admin,6.2,1,5,4,5,1,38.0,Low
EMP04083,Ananya,Operations,Operations Executive,3.7,4,4,2,1,4,62.0,Medium
EMP04084,Aarav,Operations,Operations Manager,0.4,2,3,1,2,2,67.0,Medium
EMP04085,Riya,Marketing,Marketing Analyst,4.2,5,4,1,5,1,37.0,Low
EMP04086,Riya,Engineering,Software Engineer,4.3,4,2,1,2,4,68.0,Medium
EMP04087,Riya,IT,System Admin,4.7,3,3,3,4,3,50.0,Medium
EMP04088,Neha,Finance,Accountant,21.9,1,3,1,4,2,63.0,Medium
EMP04089,Ishaan,Finance,Financial Analyst,0.5,3,5,2,4,4,51.0,Medium
EMP04090,Vihaan,Engineering,Tech Lead,2.2,3,1,4,2,5,66.0,Medium
EMP04091,Neha,Finance,Financial Analyst,4.1,5,3,1,1,2,59.0,Medium
EMP04092,Ishaan,Finance,Accountant,6.8,3,3,3,1,2,59.0,Medium
EMP04093,Neha,HR,HR Executive,4.3,4,2,2,5,5,55.0,Medium
EMP04094,Vihaan,Engineering,Tech Lead,5.9,3,4,4,1,2,52.0,Medium
EMP04095,Aarav,Marketing,Marketing Analyst,0.6,2,4,2,3,3,59.0,Medium
EMP04096,Arjun,Marketing,Marketing Manager,9.4,5,3,4,1,5,56.0,Medium
EMP04097,Ishaan,Marketing,Marketing Manager,1.8,4,4,1,1,5,69.0,Medium
EMP04098,Kabir,Engineering,Senior Engineer,0.1,4,5,5,1,4,47.0,Medium
EMP04099,Vivaan,Marketing,Marketing Manager,2.5,1,4,5,5,3,43.0,Medium
EMP04100,Kabir,IT,IT Support,1.6,3,3,2,1,1,60.0,Medium
EMP04101,Arjun,IT,System Admin,0.3,3,5,1,2,3,60.0,Medium
EMP04102,Riya,Customer Support,Support Executive,2.7,2,1,5,5,3,48.0,Medium
EMP04103,Aarav,IT,IT Support,10.0,4,1,1,5,2,53.0,Medium
EMP04104,Rahul,Customer Support,Support Lead,4.7,3,3,5,3,5,52.0,Medium
EMP04105,Vihaan,Engineering,Software Engineer,1.8,2,2,3,2,1,59.0,Medium
EMP04106,Arjun,Sales,Sales Executive,1.4,1,5,4,5,2,41.0,Medium
EMP04107,Aarav,Marketing,Marketing Manager,2.3,2,4,3,2,1,53.0,Medium
EMP04108,Rahul,Sales,Account Manager,0.9,2,2,5,5,1,39.0,Low
EMP04109,Diya,Customer Support,Support Executive,10.7,3,3,4,1,5,64.0,Medium
EMP04110,Neha,Finance,Accountant,0.4,3,3,1,3,2,59.0,Medium
EMP04111,Vivaan,IT,System Admin,0.6,1,4,4,1,2,60.0,Medium
EMP04112,Ananya,Engineering,Software Engineer,3.2,4,4,5,3,2,36.0,Low
EMP04113,Aarav,IT,IT Support,1.7,5,1,2,3,5,62.0,Medium
EMP04114,Ishaan,Operations,Operations Manager,0.2,3,5,5,1,4,51.0,Medium
EMP04115,Kabir,Customer Support,Support Executive,6.2,3,5,5,2,1,38.0,Low
EMP04116,Kabir,Marketing,Marketing Manager,5.6,1,1,4,2,1,62.0,Medium
EMP04117,Neha,Engineering,Software Engineer,13.6,5,1,1,5,4,55.0,Medium
EMP04118,Riya,Sales,Account Manager,0.3,3,1,4,2,3,60.0,Medium
EMP04119,Aarav,Marketing,Marketing Analyst,7.5,4,1,2,1,1,62.0,Medium
EMP04120,Aditya,Engineering,Software Engineer,2.0,5,1,2,1,4,67.0,Medium
EMP04121,Neha,Engineering,Tech Lead,4.4,3,5,4,3,5,50.0,Medium
EMP04122,Aditya,Customer Support,Support Executive,7.5,1,2,4,4,1,51.0,Medium
EMP04123,Arjun,Marketing,Marketing Manager,11.8,4,4,4,3,4,46.0,Medium
EMP04124,Rahul,Sales,Sales Executive,1.9,4,5,5,1,3,44.0,Medium
EMP04125,Ishaan,Engineering,Tech Lead,0.7,1,3,2,5,5,64.0,Medium
EMP04126,Rahul,Finance,Accountant,2.3,3,1,3,5,5,58.0,Medium
EMP04127,Neha,Operations,Operations Manager,1.4,5,2,5,3,5,47.0,Medium
EMP04128,Vihaan,Marketing,Marketing Analyst,2.9,4,2,5,4,3,41.0,Medium
EMP04129,Diya,Marketing,Marketing Analyst,4.0,5,3,4,2,5,52.0,Medium
EMP04130,Ananya,Engineering,Software Engineer,16.7,4,5,2,4,4,47.0,Medium
EMP04131,Rahul,Engineering,Senior Engineer,11.1,4,4,1,4,5,57.0,Medium
EMP04132,Aarav,Operations,Operations Executive,1.4,2,5,5,3,1,38.0,Low
EMP04133,Vivaan,Finance,Financial Analyst,9.3,1,5,2,1,1,62.0,Medium
EMP04134,Kabir,Sales,Sales Executive,6.8,1,3,5,1,1,56.0,Medium
EMP04135,Arjun,Sales,Sales Executive,5.4,2,4,1,4,4,62.0,Medium
EMP04136,Rahul,Operations,Operations Manager,3.5,4,2,4,2,3,53.0,Medium
EMP04137,Aarav,Engineering,Software Engineer,0.5,5,1,3,4,2,45.0,Medium
EMP04138,Vihaan,Sales,Sales Executive,4.2,5,2,4,4,2,38.0,Low
EMP04139,Vihaan,Customer Support,Support Lead,7.4,1,1,4,5,4,59.0,Medium
EMP04140,Riya,Sales,Sales Executive,11.1,2,2,5,1,5,67.0,Medium
EMP04141,Ishaan,Finance,Accountant,0.6,3,3,4,3,2,47.0,Medium
EMP04142,Ishaan,IT,System Admin,0.4,5,4,5,1,3,43.0,Medium
EMP04143,Vivaan,Engineering,Senior Engineer,5.1,4,2,3,1,3,61.0,Medium
EMP04144,Arjun,Sales,Sales Executive,3.2,3,2,5,5,1,35.0,Low
EMP04145,Riya,Customer Support,Support Lead,9.5,1,2,1,3,1,67.0,Medium
EMP04146,Kabir,HR,HR Executive,3.3,4,2,5,4,2,38.0,Low
EMP04147,Rahul,Engineering,Senior Engineer,0.4,5,3,2,4,4,49.0,Medium
EMP04148,Ananya,IT,System Admin,8.0,3,5,2,4,2,45.0,Medium
EMP04149,Aarav,Customer Support,Support Lead,6.2,3,1,3,1,2,65.0,Medium
EMP04150,Ishaan,Customer Support,Support Lead,3.1,3,3,5,2,1,44.0,Medium
EMP04151,Ishaan,Customer Support,Support Lead,2.1,5,5,2,1,2,49.0,Medium
EMP04152,Arjun,IT,System Admin,0.2,5,1,4,2,5,58.0,Medium
EMP04153,Kabir,Operations,Operations Executive,11.3,4,1,2,1,4,71.0,High
EMP04154,Aditya,Engineering,Senior Engineer,1.2,1,4,3,5,2,48.0,Medium
EMP04155,Neha,Marketing,Marketing Manager,10.0,4,1,1,4,2,57.0,Medium
EMP04156,Arjun,Finance,Accountant,1.6,4,4,4,1,2,48.0,Medium
EMP04157,Kabir,Sales,Account Manager,0.8,5,5,1,3,1,42.0,Medium
EMP04158,Aditya,Customer Support,Support Lead,2.9,5,4,2,4,5,49.0,Medium
EMP04159,Riya,Operations,Operations Executive,0.5,3,3,5,2,4,53.0,Medium
EMP04160,Riya,Sales,Sales Executive,1.4,5,4,1,1,4,62.0,Medium
EMP04161,Neha,Operations,Operations Executive,1.8,5,4,1,3,4,54.0,Medium
EMP04162,Riya,IT,System Admin,0.1,4,4,1,1,4,66.0,Medium
EMP04163,Arjun,Sales,Account Manager,4.7,2,3,5,5,5,48.0,Medium
EMP04164,Vihaan,Marketing,Marketing Manager,3.2,1,2,1,4,3,69.0,Medium
EMP04165,Aditya,Marketing,Marketing Manager,0.8,3,3,5,5,4,41.0,Medium
EMP04166,Vihaan,Finance,Financial Analyst,0.1,1,1,5,3,4,63.0,Medium
EMP04167,Aarav,Sales,Sales Executive,1.0,4,4,5,4,3,35.0,Low
EMP04168,Diya,Customer Support,Support Lead,1.6,4,1,4,5,1,38.0,Low
EMP04169,Arjun,Marketing,Marketing Analyst,3.5,2,3,2,1,3,70.0,High
EMP04170,Vihaan,HR,HR Executive,0.7,3,5,3,5,5,46.0,Medium
EMP04171,Neha,Engineering,Senior Engineer,5.9,2,2,5,1,3,61.0,Medium
EMP04172,Arjun,IT,IT Support,14.8,1,4,4,2,1,53.0,Medium
EMP04173,Kabir,Sales,Account Manager,4.3,2,4,2,1,1,61.0,Medium
EMP04174,Arjun,Operations,Operations Manager,11.6,1,4,4,5,4,50.0,Medium
EMP04175,Neha,Customer Support,Support Executive,14.1,1,2,2,4,3,65.0,Medium
EMP04176,Rahul,HR,HR Executive,4.7,4,5,2,4,4,47.0,Medium
EMP04177,Aarav,Marketing,Marketing Manager,5.1,5,2,5,5,5,39.0,Low
EMP04178,Vivaan,Marketing,Marketing Manager,0.3,4,1,1,5,4,59.0,Medium
EMP04179,Aarav,Operations,Operations Manager,3.2,2,5,1,2,2,61.0,Medium
EMP04180,Aditya,HR,HR Manager,0.1,2,4,4,5,5,49.0,Medium
EMP04181,Aditya,HR,HR Manager,0.7,1,4,3,5,4,54.0,Medium
EMP04182,Kabir,Sales,Account Manager,1.9,2,4,4,2,5,61.0,Medium
EMP04183,Vihaan,HR,HR Executive,0.9,3,5,5,5,5,38.0,Low
EMP04184,Aditya,Customer Support,Support Executive,9.4,2,1,2,1,4,79.0,High
EMP04185,Ananya,HR,HR Executive,1.4,1,5,4,1,5,66.0,Medium
EMP04186,Diya,Engineering,Software Engineer,1.7,1,5,3,4,1,46.0,Medium
EMP04187,Vivaan,Finance,Accountant,6.8,3,5,3,1,5,62.0,Medium
EMP04188,Vivaan,HR,HR Executive,1.5,2,4,5,3,4,50.0,Medium
EMP04189,Neha,Operations,Operations Executive,1.3,4,2,1,5,1,47.0,Medium
EMP04190,Rahul,IT,System Admin,1.1,1,2,3,1,3,73.0,High
EMP04191,Arjun,Finance,Accountant,8.1,2,5,1,3,1,54.0,Medium
EMP04192,Diya,Sales,Account Manager,1.0,2,5,4,4,3,44.0,Medium
EMP04193,Kabir,Sales,Sales Executive,3.2,3,5,1,2,5,66.0,Medium
EMP04194,Ishaan,Marketing,Marketing Manager,1.3,4,2,1,5,4,56.0,Medium
EMP04195,Ishaan,Finance,Accountant,13.7,1,3,1,5,5,68.0,Medium
EMP04196,Ananya,Sales,Account Manager,0.0,5,4,2,5,1,33.0,Low
EMP04197,Neha,Operations,Operations Executive,4.3,1,5,1,3,2,61.0,Medium
EMP04198,Ishaan,HR,HR Manager,6.3,3,1,1,2,3,72.0,High
EMP04199,Aarav,Engineering,Tech Lead,0.3,1,4,5,5,5,49.0,Medium
EMP04200,Neha,Finance,Accountant,3.5,5,4,3,3,1,37.0,Low
EMP04201,Aarav,Customer Support,Support Executive,0.0,3,4,3,4,2,44.0,Medium
EMP04202,Neha,Marketing,Marketing Analyst,4.1,4,5,2,2,3,52.0,Medium
EMP04203,Aarav,Marketing,Marketing Analyst,0.3,5,5,3,4,4,39.0,Low
EMP04204,Ishaan,Marketing,Marketing Manager,3.5,2,3,5,1,4,61.0,Medium
EMP04205,Vihaan,Marketing,Marketing Manager,0.1,1,4,5,5,4,46.0,Medium
EMP04206,Aarav,Sales,Account Manager,1.3,5,4,1,2,3,55.0,Medium
EMP04207,Aditya,Operations,Operations Executive,2.7,3,5,2,3,4,55.0,Medium
EMP04208,Aditya,Marketing,Marketing Analyst,0.8,3,5,3,1,3,56.0,Medium
EMP04209,Arjun,Operations,Operations Executive,4.2,4,5,3,2,4,51.0,Medium
EMP04210,Arjun,Sales,Sales Executive,6.6,3,2,3,2,4,64.0,Medium
EMP04211,Aarav,IT,System Admin,0.2,3,1,1,2,3,72.0,High
EMP04212,Aarav,Marketing,Marketing Analyst,2.4,4,3,3,1,5,64.0,Medium
EMP04213,Arjun,Marketing,Marketing Analyst,0.2,4,5,4,1,3,48.0,Medium
EMP04214,Vihaan,Customer Support,Support Executive,3.1,2,2,1,1,1,71.0,High
EMP04215,Vivaan,HR,HR Manager,0.3,5,1,5,5,2,33.0,Low
EMP04216,Riya,Operations,Operations Manager,2.4,2,1,2,2,2,69.0,Medium
EMP04217,Ishaan,HR,HR Executive,6.0,2,2,5,4,5,55.0,Medium
EMP04218,Rahul,Marketing,Marketing Manager,18.1,4,2,5,4,4,44.0,Medium
EMP04219,Neha,Finance,Accountant,0.7,2,3,1,3,2,63.0,Medium
EMP04220,Aarav,Sales,Account Manager,9.5,3,4,3,5,2,40.0,Medium
EMP04221,Rahul,Finance,Accountant,7.9,5,1,3,5,4,47.0,Medium
EMP04222,Aditya,Customer Support,Support Lead,10.2,1,4,3,4,3,55.0,Medium
EMP04223,Arjun,Marketing,Marketing Manager,4.4,5,3,1,5,2,43.0,Medium
EMP04224,Neha,Marketing,Marketing Manager,2.5,3,1,3,1,1,62.0,Medium
EMP04225,Rahul,Engineering,Senior Engineer,0.8,2,5,4,2,3,52.0,Medium
EMP04226,Ishaan,Operations,Operations Manager,4.6,3,3,4,2,4,57.0,Medium
EMP04227,Vivaan,Sales,Account Manager,7.6,4,5,1,1,1,54.0,Medium
EMP04228,Aarav,Operations,Operations Manager,0.6,5,1,1,2,2,61.0,Medium
EMP04229,Rahul,Finance,Accountant,1.2,4,2,2,2,2,58.0,Medium
EMP04230,Aarav,Customer Support,Support Lead,4.7,3,2,4,2,5,63.0,Medium
EMP04231,Diya,Finance,Financial Analyst,6.4,1,1,3,1,2,73.0,High
EMP04232,Aarav,HR,HR Executive,11.9,3,2,1,4,2,58.0,Medium
EMP04233,Ananya,Marketing,Marketing Manager,8.6,4,3,5,1,1,44.0,Medium
EMP04234,Neha,Marketing,Marketing Analyst,1.1,1,3,1,2,1,68.0,Medium
EMP04235,Aarav,Sales,Account Manager,2.9,4,4,4,5,3,35.0,Low
EMP04236,Aarav,Finance,Accountant,10.8,2,3,5,1,3,58.0,Medium
EMP04237,Arjun,Operations,Operations Executive,0.4,3,3,5,4,4,45.0,Medium
EMP04238,Neha,Finance,Financial Analyst,2.8,3,5,5,5,4,35.0,Low
EMP04239,Neha,Finance,Accountant,0.1,5,2,2,3,3,53.0,Medium
EMP04240,Ananya,Customer Support,Support Executive,0.9,2,3,2,5,5,60.0,Medium
EMP04241,Rahul,HR,HR Executive,6.2,5,2,1,4,3,53.0,Medium
EMP04242,Aarav,HR,HR Executive,0.1,3,1,5,3,1,46.0,Medium
EMP04243,Ishaan,HR,HR Executive,0.8,3,3,1,3,5,68.0,Medium
EMP04244,Neha,Operations,Operations Manager,2.8,1,4,3,5,3,51.0,Medium
EMP04245,Riya,Engineering,Senior Engineer,0.4,4,5,2,5,4,43.0,Medium
EMP04246,Ishaan,Finance,Financial Analyst,0.2,2,3,2,2,3,66.0,Medium
EMP04247,Rahul,Operations,Operations Manager,4.9,2,2,1,1,4,80.0,High
EMP04248,Aarav,Engineering,Software Engineer,1.7,5,5,4,5,5,34.0,Low
EMP04249,Neha,Sales,Sales Executive,9.3,1,5,5,4,4,47.0,Medium
EMP04250,Rahul,Marketing,Marketing Analyst,1.1,5,5,5,1,5,46.0,Medium
EMP04251,Neha,IT,System Admin,0.1,3,5,4,4,5,46.0,Medium
EMP04252,Vihaan,Sales,Account Manager,9.3,4,2,2,2,4,64.0,Medium
EMP04253,Neha,HR,HR Manager,4.6,5,5,1,4,5,50.0,Medium
EMP04254,Neha,HR,HR Manager,2.1,2,2,3,5,2,50.0,Medium
EMP04255,Aditya,Operations,Operations Manager,1.7,2,4,1,2,4,70.0,High
EMP04256,Aarav,Sales,Sales Executive,5.9,1,2,4,1,1,63.0,Medium
EMP04257,Vihaan,Sales,Account Manager,1.3,4,3,1,3,2,55.0,Medium
EMP04258,Diya,IT,System Admin,9.9,1,1,4,2,4,71.0,High
EMP04259,Ananya,Sales,Sales Executive,3.3,5,5,5,5,2,21.0,Low
EMP04260,Vivaan,Customer Support,Support Lead,0.1,1,3,2,5,2,55.0,Medium
EMP04261,Vivaan,HR,HR Executive,0.5,1,3,1,5,4,65.0,Medium
EMP04262,Aditya,Sales,Sales Executive,0.1,2,5,1,4,5,62.0,Medium
EMP04263,Aarav,Sales,Account Manager,5.2,1,3,4,5,5,56.0,Medium
EMP04264,Ananya,Marketing,Marketing Analyst,12.1,1,3,2,4,5,68.0,Medium
EMP04265,Aarav,Engineering,Software Engineer,1.7,3,3,1,1,1,64.0,Medium
EMP04266,Kabir,Finance,Financial Analyst,0.1,1,5,1,4,1,54.0,Medium
EMP04267,Arjun,HR,HR Executive,0.5,5,5,1,5,3,40.0,Medium
EMP04268,Riya,Marketing,Marketing Manager,1.0,5,4,5,5,1,21.0,Low
EMP04269,Neha,Sales,Account Manager,0.5,4,5,3,2,3,48.0,Medium
EMP04270,Ananya,Finance,Financial Analyst,10.0,3,3,4,4,4,49.0,Medium
EMP04271,Diya,Finance,Financial Analyst,7.0,1,5,5,1,5,62.0,Medium
EMP04272,Kabir,IT,System Admin,13.1,3,2,5,2,1,47.0,Medium
EMP04273,Ishaan,HR,HR Executive,2.0,2,3,3,1,4,69.0,Medium
EMP04274,Diya,Operations,Operations Executive,0.1,3,3,1,3,5,68.0,Medium
EMP04275,Arjun,Operations,Operations Manager,0.3,1,5,5,2,1,46.0,Medium
EMP04276,Aarav,Marketing,Marketing Manager,7.6,2,4,1,5,3,55.0,Medium
EMP04277,Riya,HR,HR Executive,1.0,4,2,4,5,4,44.0,Medium
EMP04278,Diya,Marketing,Marketing Manager,0.3,3,5,2,3,5,58.0,Medium
EMP04279,Neha,Marketing,Marketing Manager,1.5,2,2,1,4,1,59.0,Medium
EMP04280,Rahul,Sales,Sales Executive,0.9,5,1,3,5,4,47.0,Medium
EMP04281,Riya,Marketing,Marketing Analyst,1.1,1,3,4,2,3,62.0,Medium
EMP04282,Vivaan,HR,HR Manager,5.2,4,5,1,4,3,48.0,Medium
EMP04283,Vivaan,Sales,Sales Executive,8.8,2,5,5,3,1,38.0,Low
EMP04284,Aarav,Operations,Operations Manager,1.5,5,5,1,1,2,53.0,Medium
EMP04285,Ishaan,Engineering,Tech Lead,7.1,2,1,4,1,2,65.0,Medium
EMP04286,Vihaan,Operations,Operations Manager,4.4,5,3,2,3,4,53.0,Medium
EMP04287,Arjun,Sales,Account Manager,0.6,2,5,1,3,4,63.0,Medium
EMP04288,Diya,Marketing,Marketing Manager,4.2,5,5,1,5,2,37.0,Low
EMP04289,Rahul,Sales,Account Manager,3.4,4,3,2,2,3,58.0,Medium
EMP04290,Kabir,Engineering,Software Engineer,3.8,2,5,4,4,2,41.0,Medium
EMP04291,Riya,Customer Support,Support Executive,2.7,4,5,5,1,2,41.0,Medium
EMP04292,Vihaan,IT,IT Support,2.8,3,4,1,3,4,62.0,Medium
EMP04293,Aditya,Operations,Operations Executive,1.0,4,1,4,5,1,38.0,Low
EMP04294,Ishaan,HR,HR Manager,4.9,2,1,1,1,4,83.0,High
EMP04295,Aarav,Sales,Sales Executive,7.1,2,2,5,4,4,52.0,Medium
EMP04296,Aditya,IT,System Admin,9.2,5,3,4,1,2,47.0,Medium
EMP04297,Rahul,Finance,Accountant,0.8,1,3,3,1,1,64.0,Medium
EMP04298,Ishaan,IT,IT Support,2.6,5,2,2,3,1,47.0,Medium
EMP04299,Riya,IT,IT Support,15.6,5,4,5,4,1,25.0,Low
EMP04300,Rahul,Sales,Account Manager,0.3,1,2,2,4,3,65.0,Medium
EMP04301,Riya,Finance,Financial Analyst,0.1,4,2,5,4,3,41.0,Medium
EMP04302,Neha,IT,IT Support,3.7,1,2,1,2,4,80.0,High
EMP04303,Kabir,Engineering,Senior Engineer,9.0,1,4,3,2,2,60.0,Medium
EMP04304,Kabir,IT,IT Support,4.8,2,1,5,2,4,63.0,Medium
EMP04305,Aditya,IT,System Admin,7.3,4,2,2,4,1,47.0,Medium
EMP04306,Rahul,Sales,Account Manager,2.0,5,5,1,2,5,58.0,Medium
EMP04307,Vihaan,Finance,Accountant,7.9,5,4,3,4,2,36.0,Low
EMP04308,Vivaan,HR,HR Manager,0.1,3,3,1,2,1,60.0,Medium
EMP04309,Neha,Finance,Financial Analyst,3.4,5,1,1,1,1,62.0,Medium
EMP04310,Aarav,Engineering,Senior Engineer,8.1,2,2,2,3,5,71.0,High
EMP04311,Diya,Marketing,Marketing Analyst,5.3,3,1,4,1,2,61.0,Medium
EMP04312,Neha,Engineering,Software Engineer,0.8,2,4,2,1,5,73.0,High
EMP04313,Aditya,HR,HR Executive,1.5,5,2,5,3,4,44.0,Medium
EMP04314,Aarav,Sales,Sales Executive,3.6,3,2,2,4,4,60.0,Medium
EMP04315,Ananya,Customer Support,Support Lead,3.5,4,2,3,1,4,64.0,Medium
EMP04316,Ishaan,Customer Support,Support Executive,5.5,5,1,3,2,2,53.0,Medium
EMP04317,Vivaan,Operations,Operations Manager,7.3,4,4,1,1,3,63.0,Medium
EMP04318,Rahul,Customer Support,Support Executive,4.9,4,4,1,1,4,66.0,Medium
EMP04319,Aditya,Sales,Account Manager,0.4,4,5,4,1,1,42.0,Medium
EMP04320,Ishaan,IT,System Admin,0.8,1,1,4,5,5,62.0,Medium
EMP04321,Rahul,Engineering,Tech Lead,1.4,1,1,4,4,4,63.0,Medium
EMP04322,Ishaan,Operations,Operations Manager,2.2,2,5,4,3,2,45.0,Medium
EMP04323,Aditya,Sales,Sales Executive,1.7,5,2,3,2,5,59.0,Medium
EMP04324,Rahul,Operations,Operations Executive,0.2,4,4,5,4,4,38.0,Low
EMP04325,Riya,HR,HR Executive,2.5,5,3,4,2,1,40.0,Medium
EMP04326,Rahul,Operations,Operations Manager,7.5,5,5,3,4,5,42.0,Medium
EMP04327,Vihaan,IT,IT Support,2.4,1,4,3,5,5,57.0,Medium
EMP04328,Aarav,HR,HR Executive,4.6,1,5,5,1,5,62.0,Medium
EMP04329,Neha,Customer Support,Support Lead,6.2,4,1,4,3,5,58.0,Medium
EMP04330,Aditya,Marketing,Marketing Analyst,1.5,1,1,3,4,5,70.0,High
EMP04331,Ishaan,Finance,Accountant,3.4,4,1,2,5,5,58.0,Medium
EMP04332,Neha,Customer Support,Support Executive,7.8,1,4,1,4,2,60.0,Medium
EMP04333,Arjun,Operations,Operations Executive,2.3,3,4,1,1,1,61.0,Medium
EMP04334,Riya,Marketing,Marketing Analyst,5.6,1,2,1,1,1,75.0,High
EMP04335,Vivaan,HR,HR Executive,10.4,5,1,5,5,3,36.0,Low
EMP04336,Neha,Marketing,Marketing Analyst,2.0,1,1,5,4,2,53.0,Medium
EMP04337,Arjun,Sales,Sales Executive,24.0,4,4,4,2,4,50.0,Medium
EMP04338,Diya,Customer Support,Support Lead,1.8,1,3,5,4,5,56.0,Medium
