EmployeeID,EmployeeName,Department,Manager,RiskScore,RiskBand,SelectedAction,ActionStatus,ManagerComment,OutcomeStatus,OutcomeDate
EMP09130,Diya,Engineering,Manager_Engineering,62.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13875,Diya,HR,Manager_HR,49.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP11775,Ananya,Finance,Manager_Finance,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11799,Diya,Operations,Manager_Operations,71.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP01370,Kabir,Operations,Manager_Operations,72.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP10979,Aarav,Customer Support,Manager_Customer Support,82.0,High,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-17 18:06:00.378644
EMP13509,Neha,IT,Manager_IT,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP13374,Vivaan,Marketing,Manager_Marketing,47.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-03 18:06:00.380708
EMP03732,Diya,Operations,Manager_Operations,54.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-09 18:06:00.381712
EMP11180,Diya,Finance,Manager_Finance,42.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08208,Rahul,Marketing,Manager_Marketing,58.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP06816,Rahul,Operations,Manager_Operations,58.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP00993,Diya,Marketing,Manager_Marketing,68.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13758,Rahul,Operations,Manager_Operations,57.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09286,Neha,Finance,Manager_Finance,65.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-09-26 18:06:00.387806
EMP08923,Neha,HR,Manager_HR,52.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP11983,Aarav,Sales,Manager_Sales,63.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-28 18:06:00.389876
EMP06540,Rahul,HR,Manager_HR,52.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-15 18:06:00.390867
EMP06576,Diya,Operations,Manager_Operations,69.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP03125,Kabir,Marketing,Manager_Marketing,53.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07776,Arjun,IT,Manager_IT,57.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-13 18:06:00.393955
EMP01339,Ananya,IT,Manager_IT,42.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP00148,Arjun,Marketing,Manager_Marketing,52.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-13 18:06:00.396049
EMP00520,Vivaan,Customer Support,Manager_Customer Support,56.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09444,Aditya,HR,Manager_HR,44.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01701,Aditya,IT,Manager_IT,55.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14708,Vivaan,Engineering,Manager_Engineering,49.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12106,Vihaan,Sales,Manager_Sales,77.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP01837,Kabir,Sales,Manager_Sales,41.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04449,Neha,Sales,Manager_Sales,59.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-13 18:06:00.403095
EMP07853,Vivaan,Marketing,Manager_Marketing,43.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP10287,Arjun,Marketing,Manager_Marketing,68.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-09 18:06:00.405259
EMP06301,Diya,Finance,Manager_Finance,48.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01959,Aditya,Marketing,Manager_Marketing,55.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08935,Ananya,HR,Manager_HR,53.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01860,Rahul,IT,Manager_IT,58.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-03 18:06:00.409976
EMP07114,Aarav,Operations,Manager_Operations,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP07333,Neha,Engineering,Manager_Engineering,59.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-06 18:06:00.411956
EMP12273,Vihaan,Operations,Manager_Operations,57.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-31 18:06:00.413028
EMP13045,Riya,Customer Support,Manager_Customer Support,56.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08365,Arjun,Sales,Manager_Sales,61.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04489,Vivaan,Operations,Manager_Operations,65.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP06440,Neha,Engineering,Manager_Engineering,57.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP03148,Ishaan,Sales,Manager_Sales,43.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP04968,Kabir,HR,Manager_HR,45.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-09-26 18:06:00.419064
EMP13842,Ishaan,IT,Manager_IT,59.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP05809,Ishaan,Engineering,Manager_Engineering,44.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-31 18:06:00.421218
EMP12317,Riya,Finance,Manager_Finance,65.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP10001,Kabir,Sales,Manager_Sales,53.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP13264,Neha,HR,Manager_HR,72.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP08563,Kabir,Operations,Manager_Operations,51.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2026-01-01 18:06:00.425771
EMP00768,Aditya,Marketing,Manager_Marketing,74.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP02104,Vivaan,Engineering,Manager_Engineering,48.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-09-21 18:06:00.428000
EMP11490,Riya,Finance,Manager_Finance,65.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-16 18:06:00.429125
EMP01832,Neha,IT,Manager_IT,46.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP08063,Kabir,Sales,Manager_Sales,40.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-24 18:06:00.431124
EMP12961,Aarav,Customer Support,Manager_Customer Support,51.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP10098,Kabir,Marketing,Manager_Marketing,46.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-05 18:06:00.433125
EMP10539,Aarav,HR,Manager_HR,55.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09900,Ananya,Engineering,Manager_Engineering,42.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-02 18:06:00.435200
EMP11486,Riya,Sales,Manager_Sales,43.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP00864,Aditya,HR,Manager_HR,57.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09452,Ishaan,Operations,Manager_Operations,62.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01014,Diya,IT,Manager_IT,74.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP12597,Aditya,Operations,Manager_Operations,58.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP12513,Ananya,Customer Support,Manager_Customer Support,67.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP10288,Riya,Finance,Manager_Finance,45.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04226,Ishaan,Operations,Manager_Operations,57.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05533,Neha,Sales,Manager_Sales,57.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11308,Vihaan,Sales,Manager_Sales,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14643,Arjun,Sales,Manager_Sales,70.0,High,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-10 18:06:00.446006
EMP13516,Ishaan,Marketing,Manager_Marketing,53.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10269,Vivaan,Finance,Manager_Finance,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02247,Kabir,Customer Support,Manager_Customer Support,56.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-30 18:06:00.449078
EMP05753,Riya,Finance,Manager_Finance,40.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP06515,Diya,Operations,Manager_Operations,43.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP05803,Ishaan,Marketing,Manager_Marketing,52.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP05250,Rahul,Engineering,Manager_Engineering,64.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07580,Aditya,Marketing,Manager_Marketing,60.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP00105,Arjun,IT,Manager_IT,53.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP07765,Ishaan,HR,Manager_HR,77.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP05211,Ishaan,Engineering,Manager_Engineering,53.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP04696,Rahul,Customer Support,Manager_Customer Support,50.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP06782,Aditya,Sales,Manager_Sales,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP12778,Vihaan,Operations,Manager_Operations,43.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-11 18:06:00.467554
EMP00222,Vihaan,IT,Manager_IT,60.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00502,Aditya,Customer Support,Manager_Customer Support,50.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09047,Vivaan,Engineering,Manager_Engineering,46.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-08 18:06:00.470359
EMP11036,Diya,Customer Support,Manager_Customer Support,67.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07019,Neha,Sales,Manager_Sales,57.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP04336,Neha,Marketing,Manager_Marketing,53.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08919,Rahul,Operations,Manager_Operations,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08494,Ananya,Marketing,Manager_Marketing,64.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-09-29 18:06:00.475996
EMP00883,Ishaan,Customer Support,Manager_Customer Support,51.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02139,Aditya,Engineering,Manager_Engineering,44.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP02544,Diya,Engineering,Manager_Engineering,50.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-15 18:06:00.479002
EMP11817,Ishaan,Marketing,Manager_Marketing,59.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP11848,Diya,IT,Manager_IT,52.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP14152,Neha,HR,Manager_HR,57.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13416,Riya,Customer Support,Manager_Customer Support,41.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP09945,Arjun,Marketing,Manager_Marketing,44.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-02 18:06:00.484269
EMP13652,Vivaan,Marketing,Manager_Marketing,46.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP05994,Aarav,Finance,Manager_Finance,47.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP03765,Ishaan,IT,Manager_IT,53.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2026-01-02 18:06:00.487130
EMP02552,Rahul,Marketing,Manager_Marketing,58.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-16 18:06:00.488074
EMP06380,Aditya,Customer Support,Manager_Customer Support,42.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP10099,Kabir,Marketing,Manager_Marketing,53.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05952,Riya,Finance,Manager_Finance,52.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07164,Riya,Operations,Manager_Operations,61.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP06267,Ishaan,Operations,Manager_Operations,75.0,High,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-23 18:06:00.492701
EMP07188,Vivaan,Engineering,Manager_Engineering,60.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01542,Riya,Engineering,Manager_Engineering,50.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-09 18:06:00.494690
EMP14118,Diya,Engineering,Manager_Engineering,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00719,Neha,IT,Manager_IT,69.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-18 18:06:00.497080
EMP03190,Ishaan,Operations,Manager_Operations,50.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-21 18:06:00.498048
EMP11994,Kabir,Finance,Manager_Finance,49.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12940,Vihaan,Marketing,Manager_Marketing,50.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03450,Diya,Sales,Manager_Sales,52.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02776,Aditya,Operations,Manager_Operations,75.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP09837,Diya,Sales,Manager_Sales,50.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-09-30 18:06:00.502761
EMP02934,Kabir,Finance,Manager_Finance,62.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01126,Vivaan,HR,Manager_HR,42.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-10 18:06:00.504738
EMP10861,Aarav,Operations,Manager_Operations,50.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP13642,Riya,Sales,Manager_Sales,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14939,Rahul,Sales,Manager_Sales,55.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2026-01-01 18:06:00.508245
EMP09977,Aditya,Marketing,Manager_Marketing,49.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-20 18:06:00.509256
EMP05840,Vivaan,Marketing,Manager_Marketing,63.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-02 18:06:00.510169
EMP04448,Ishaan,Finance,Manager_Finance,44.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-07 18:06:00.511200
EMP08827,Ishaan,IT,Manager_IT,82.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP03781,Aditya,Marketing,Manager_Marketing,52.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09745,Ananya,Operations,Manager_Operations,59.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP05583,Ishaan,IT,Manager_IT,57.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01186,Rahul,Customer Support,Manager_Customer Support,49.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08060,Riya,Customer Support,Manager_Customer Support,43.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12559,Diya,Customer Support,Manager_Customer Support,49.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP00204,Vivaan,Customer Support,Manager_Customer Support,58.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-25 18:06:00.519405
EMP07401,Kabir,Sales,Manager_Sales,43.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09301,Kabir,IT,Manager_IT,50.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-12 18:06:00.521351
EMP02467,Arjun,Operations,Manager_Operations,65.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP04909,Aditya,Marketing,Manager_Marketing,46.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-09-25 18:06:00.523299
EMP05990,Diya,Engineering,Manager_Engineering,42.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP10838,Aarav,HR,Manager_HR,52.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP07007,Arjun,IT,Manager_IT,59.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-04 18:06:00.526104
EMP07605,Riya,Operations,Manager_Operations,66.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14854,Kabir,IT,Manager_IT,40.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-24 18:06:00.528409
EMP02396,Aarav,HR,Manager_HR,71.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP12953,Diya,Finance,Manager_Finance,49.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-12 18:06:00.530409
EMP03726,Vivaan,Marketing,Manager_Marketing,41.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP13892,Kabir,HR,Manager_HR,52.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP14346,Vivaan,Sales,Manager_Sales,76.0,High,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-04 18:06:00.533367
EMP09050,Diya,IT,Manager_IT,45.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP02424,Aditya,Customer Support,Manager_Customer Support,58.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP07802,Neha,Operations,Manager_Operations,42.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-12 18:06:00.536258
EMP00656,Aditya,Finance,Manager_Finance,56.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-09-28 18:06:00.537556
EMP05603,Vihaan,Sales,Manager_Sales,65.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-05 18:06:00.538479
EMP12859,Neha,Marketing,Manager_Marketing,54.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP14741,Arjun,Marketing,Manager_Marketing,62.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03239,Neha,Finance,Manager_Finance,44.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-27 18:06:00.541389
EMP03280,Diya,Customer Support,Manager_Customer Support,43.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-08 18:06:00.542361
EMP05746,Aditya,Engineering,Manager_Engineering,56.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP05130,Rahul,HR,Manager_HR,51.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01420,Ishaan,Marketing,Manager_Marketing,47.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP10411,Vivaan,HR,Manager_HR,55.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01929,Vihaan,Sales,Manager_Sales,67.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-19 18:06:00.547369
